order_id,client_id,order_date,order_amount,product,quantity,payment_type
5524,14,2025-06-27,3331,Смартфон,3,card
5525,89,2025-03-25,4494,Ноутбук,1,cash
5526,1,2025-09-17,4884,Монитор,3,bank_transfer
5527,89,2025-01-10,1367,Планшет,3,bank_transfer
5528,85,2025-05-18,2949,Клавиатура,1,card
5529,33,2025-02-16,1394,Ноутбук,2,bank_transfer
5530,64,2025-08-15,3872,Мышь,1,card
5531,47,2025-03-11,1209,Мышь,2,card
5532,12,2024-11-17,1880,Мышь,2,card
5533,89,2025-01-19,4011,Смартфон,3,bank_transfer
5534,81,2025-06-20,4864,Мышь,1,cash
5535,5,2025-04-21,2206,Смартфон,3,bank_transfer
5536,74,2025-06-15,1396,Монитор,1,cash
5537,83,2025-01-30,2199,Планшет,1,card
5538,28,2025-09-20,1484,Монитор,3,bank_transfer
5539,22,2025-03-19,4002,Клавиатура,1,cash
5540,84,2024-12-07,3178,Ноутбук,2,card
5541,96,2025-06-27,4259,Планшет,2,cash
5542,11,2024-10-22,2671,Смартфон,3,card
5543,57,2025-04-19,1338,Монитор,2,cash
5544,81,2025-09-26,2502,Мышь,1,bank_transfer
5545,16,2024-12-03,2250,Смартфон,2,bank_transfer
5546,96,2025-05-16,1004,Клавиатура,3,bank_transfer
5547,77,2025-09-29,3032,Монитор,2,cash
5548,10,2024-11-14,2529,Планшет,3,cash
5549,64,2025-06-04,1552,Монитор,1,cash
5550,47,2025-07-07,4770,Клавиатура,2,bank_transfer
5551,77,2024-11-27,4033,Мышь,2,bank_transfer
5552,35,2024-11-02,883,Смартфон,3,bank_transfer
5553,60,2025-04-08,1986,Планшет,1,bank_transfer
5554,76,2025-03-13,4122,Смартфон,2,cash
5555,36,2025-04-25,1946,Монитор,1,bank_transfer
5556,29,2024-12-07,2202,Мышь,1,card
5557,34,2025-03-25,1549,Мышь,3,cash
5558,10,2025-07-04,2037,Планшет,3,cash
5559,1,2025-01-11,4170,Планшет,3,card
5560,69,2024-12-29,4659,Монитор,2,card
5561,1,2025-05-11,4011,Клавиатура,2,bank_transfer
5562,48,2025-01-01,1115,Монитор,2,cash
5563,92,2025-09-29,3800,Клавиатура,1,cash
5564,42,2025-10-03,1403,Монитор,2,card
5565,98,2025-06-12,806,Смартфон,3,card
5566,26,2025-08-31,4435,Монитор,1,cash
5567,100,2025-10-08,3586,Планшет,3,bank_transfer
5568,20,2025-06-26,1728,Ноутбук,3,card
5569,38,2024-12-24,4767,Ноутбук,1,cash
5570,57,2025-03-03,1556,Смартфон,2,bank_transfer
5571,52,2025-08-24,3672,Клавиатура,1,bank_transfer
5572,39,2025-08-24,3802,Монитор,2,bank_transfer
5573,13,2025-04-18,4174,Мышь,3,bank_transfer
5574,10,2025-10-13,4237,Мышь,2,bank_transfer
5575,77,2025-01-14,3350,Планшет,2,bank_transfer
5576,9,2025-07-17,1720,Планшет,1,bank_transfer
5577,33,2025-10-13,4683,Монитор,3,cash
5578,39,2025-07-07,3178,Монитор,3,cash
5579,44,2025-05-27,4153,Планшет,2,card
5580,49,2025-02-24,933,Смартфон,3,bank_transfer
5581,23,2025-08-21,2436,Клавиатура,3,bank_transfer
5582,30,2025-10-14,3346,Смартфон,1,cash
5583,54,2025-01-12,1776,Планшет,2,cash
5584,46,2025-02-19,2426,Клавиатура,2,bank_transfer
5585,12,2024-12-26,936,Мышь,3,cash
5586,12,2025-05-27,3329,Клавиатура,2,card
5587,33,2025-09-05,1031,Смартфон,2,card
5588,76,2025-07-15,4032,Клавиатура,2,cash
5589,98,2024-12-11,3674,Мышь,1,cash
5590,47,2025-08-05,4183,Планшет,3,cash
5591,77,2025-09-07,2070,Клавиатура,2,bank_transfer
5592,72,2025-01-20,1260,Ноутбук,3,cash
5593,3,2025-07-28,1018,Ноутбук,1,cash
5594,6,2025-09-16,4427,Монитор,2,cash
5595,6,2025-06-03,4500,Смартфон,2,cash
5596,18,2024-11-06,3178,Мышь,3,cash
5597,40,2025-09-12,1046,Клавиатура,1,card
5598,40,2025-01-17,889,Планшет,3,card
5599,5,2025-09-05,2641,Мышь,2,bank_transfer
5600,24,2024-10-26,4332,Ноутбук,1,card
5601,44,2024-12-20,2537,Монитор,3,cash
5602,34,2025-09-05,1778,Мышь,1,cash
5603,76,2025-05-18,4505,Ноутбук,3,card
5604,70,2025-08-21,3898,Ноутбук,2,cash
5605,71,2025-05-22,2732,Планшет,2,card
5606,24,2025-02-28,3443,Клавиатура,1,card
5607,35,2025-03-30,2289,Монитор,3,cash
5608,24,2024-11-04,1096,Мышь,1,bank_transfer
5609,22,2025-05-03,4917,Монитор,1,bank_transfer
5610,26,2025-04-20,4322,Мышь,3,cash
5611,92,2024-10-21,1916,Мышь,3,cash
5612,68,2024-11-01,3851,Клавиатура,3,card
5613,2,2025-05-02,2412,Смартфон,2,bank_transfer
5614,44,2025-07-02,3595,Ноутбук,1,bank_transfer
5615,91,2025-02-07,1492,Планшет,3,cash
5616,34,2025-03-16,4855,Смартфон,2,bank_transfer
5617,20,2025-09-02,3807,Клавиатура,1,cash
5618,18,2024-10-24,4876,Планшет,1,card
5619,76,2025-09-27,810,Планшет,3,bank_transfer
5620,46,2025-05-05,3919,Монитор,3,cash
5621,51,2025-01-24,4507,Планшет,2,card
5622,25,2025-06-05,2703,Мышь,1,card
5623,92,2024-12-24,2586,Монитор,1,card
5624,30,2025-01-09,4068,Клавиатура,2,card
5625,8,2025-08-19,2891,Смартфон,1,bank_transfer
5626,2,2025-05-11,3437,Клавиатура,2,bank_transfer
5627,2,2025-04-12,2667,Клавиатура,1,bank_transfer
5628,39,2025-04-12,3710,Монитор,1,card
5629,77,2024-11-27,2046,Клавиатура,3,bank_transfer
5630,27,2024-10-26,3301,Клавиатура,2,cash
5631,58,2025-08-13,3058,Планшет,1,cash
5632,12,2025-01-08,3999,Ноутбук,3,card
5633,31,2025-03-10,854,Клавиатура,3,bank_transfer
5634,97,2025-06-20,1638,Клавиатура,2,bank_transfer
5635,52,2025-03-19,1343,Монитор,3,cash
5636,46,2025-02-26,4920,Монитор,1,bank_transfer
5637,39,2024-10-30,3869,Монитор,1,bank_transfer
5638,48,2025-09-11,843,Монитор,3,cash
5639,17,2025-03-31,3982,Смартфон,3,bank_transfer
5640,5,2025-05-19,3216,Смартфон,3,cash
5641,58,2024-11-14,3406,Ноутбук,1,bank_transfer
5642,16,2025-08-28,3932,Планшет,3,card
5643,24,2025-10-21,1102,Ноутбук,1,cash
5644,43,2025-08-26,4742,Смартфон,1,bank_transfer
5645,77,2025-02-02,2356,Мышь,1,cash
5646,88,2025-05-25,3212,Смартфон,2,cash
5647,96,2024-12-20,4096,Мышь,1,bank_transfer
5648,37,2024-12-15,4570,Монитор,3,card
5649,52,2025-10-15,1985,Смартфон,2,cash
5650,30,2025-05-07,4916,Клавиатура,1,bank_transfer
5651,77,2025-09-20,2996,Монитор,1,card
5652,92,2025-07-24,802,Клавиатура,3,card
5653,28,2025-08-13,4903,Монитор,1,cash
5654,73,2025-05-01,4840,Монитор,3,card
5655,67,2025-02-14,1632,Монитор,1,card
5656,54,2024-12-08,948,Мышь,1,bank_transfer
5657,38,2025-10-12,2643,Ноутбук,1,card
5658,71,2024-12-03,2114,Планшет,3,cash
5659,64,2025-08-19,1430,Мышь,2,card
5660,86,2025-07-08,4412,Смартфон,2,bank_transfer
5661,17,2025-01-12,3398,Смартфон,2,bank_transfer
5662,52,2025-01-15,2662,Мышь,3,bank_transfer
5663,15,2025-07-24,2833,Ноутбук,3,cash
5664,44,2025-07-30,3615,Мышь,1,cash
5665,86,2025-01-16,4464,Планшет,1,bank_transfer
5666,37,2024-12-02,4906,Монитор,1,cash
5667,2,2025-05-08,2453,Клавиатура,2,card
5668,27,2024-11-04,2418,Планшет,3,card
5669,55,2025-02-06,4592,Ноутбук,2,bank_transfer
5670,24,2025-03-23,2675,Планшет,2,bank_transfer
5671,22,2025-07-04,3199,Планшет,3,card
5672,18,2025-03-24,3028,Смартфон,1,bank_transfer
5673,61,2025-04-07,2123,Мышь,1,card
5674,23,2025-09-30,3375,Планшет,3,card
5675,68,2024-10-28,2285,Монитор,3,bank_transfer
5676,11,2025-07-22,2289,Мышь,2,card
5677,53,2024-11-01,3149,Монитор,1,bank_transfer
5678,51,2024-12-14,2804,Монитор,1,bank_transfer
5679,65,2025-06-09,3025,Планшет,2,bank_transfer
5680,95,2025-06-28,3135,Клавиатура,1,cash
5681,10,2025-08-22,4222,Клавиатура,2,cash
5682,63,2025-05-03,2319,Мышь,3,card
5683,36,2025-06-18,2541,Клавиатура,2,cash
5684,99,2025-09-30,1332,Планшет,2,card
5685,93,2025-09-07,4310,Смартфон,2,cash
5686,84,2025-09-08,1145,Мышь,2,cash
5687,1,2024-11-14,2720,Клавиатура,2,card
5688,13,2025-08-02,4287,Монитор,2,bank_transfer
5689,41,2025-09-08,1500,Смартфон,1,bank_transfer
5690,52,2024-12-27,3608,Ноутбук,1,card
5691,6,2025-05-23,1414,Смартфон,3,cash
5692,83,2025-03-08,850,Планшет,1,card
5693,86,2025-05-11,805,Клавиатура,1,bank_transfer
5694,11,2025-01-22,1931,Ноутбук,1,bank_transfer
5695,33,2025-06-26,4180,Монитор,3,cash
5696,10,2024-11-14,1456,Планшет,1,card
5697,27,2025-02-08,4633,Планшет,3,cash
5698,18,2024-11-28,1372,Монитор,1,bank_transfer
5699,50,2024-12-25,900,Клавиатура,3,bank_transfer
5700,75,2025-10-21,3418,Мышь,3,bank_transfer
5701,47,2025-02-26,4262,Смартфон,1,bank_transfer
5702,39,2025-10-05,3181,Смартфон,1,bank_transfer
5703,88,2025-01-09,4935,Ноутбук,1,cash
5704,16,2025-08-23,4006,Мышь,3,cash
5705,65,2025-06-15,3566,Мышь,3,cash
5706,30,2025-05-02,3848,Клавиатура,1,card
5707,45,2025-08-15,1931,Планшет,2,cash
5708,62,2024-12-10,951,Планшет,3,bank_transfer
5709,5,2025-02-01,3175,Ноутбук,1,cash
5710,27,2024-10-31,3115,Ноутбук,3,bank_transfer
5711,31,2025-03-18,2603,Клавиатура,2,card
5712,80,2025-06-08,841,Смартфон,3,cash
5713,38,2025-04-30,4094,Ноутбук,3,cash
5714,55,2025-04-04,2544,Клавиатура,2,bank_transfer
5715,79,2025-02-12,3772,Клавиатура,1,cash
5716,61,2024-12-28,3345,Планшет,2,cash
5717,47,2025-07-01,4814,Смартфон,2,cash
5718,99,2025-05-08,4206,Смартфон,3,card
5719,10,2024-12-03,3146,Ноутбук,2,bank_transfer
5720,14,2024-11-25,2097,Клавиатура,2,bank_transfer
5721,100,2025-10-18,4747,Планшет,1,bank_transfer
5722,10,2024-10-21,1432,Монитор,2,bank_transfer
5723,67,2025-09-24,4794,Ноутбук,1,cash
5724,96,2025-07-03,2596,Планшет,1,cash
5725,28,2025-01-02,4701,Смартфон,1,cash
5726,93,2025-04-16,1695,Смартфон,3,cash
5727,51,2025-09-02,4787,Смартфон,3,card
5728,58,2025-05-31,2879,Ноутбук,2,card
5729,55,2025-02-09,4157,Ноутбук,1,card
5730,94,2025-01-03,4584,Смартфон,3,card
5731,85,2025-07-08,2484,Планшет,3,card
5732,59,2025-09-09,4636,Ноутбук,1,bank_transfer
5733,30,2025-06-23,3524,Смартфон,3,cash
5734,88,2025-04-03,2079,Ноутбук,2,card
5735,34,2025-05-31,2760,Монитор,3,bank_transfer
5736,85,2024-10-22,3255,Планшет,3,bank_transfer
5737,90,2025-01-23,4713,Смартфон,1,bank_transfer
5738,21,2025-09-22,2364,Клавиатура,3,cash
5739,58,2025-10-16,4701,Клавиатура,2,card
5740,97,2025-09-21,2328,Клавиатура,3,card
5741,53,2025-08-01,3610,Мышь,1,bank_transfer
5742,28,2025-03-22,2644,Планшет,2,card
5743,62,2025-03-27,4070,Монитор,3,card
5744,41,2025-02-04,1863,Планшет,1,card
5745,51,2025-02-16,4569,Ноутбук,3,cash
5746,90,2025-09-14,1595,Ноутбук,2,card
5747,95,2025-03-17,1478,Смартфон,3,bank_transfer
5748,13,2025-03-21,1931,Клавиатура,1,cash
5749,28,2025-05-04,4630,Клавиатура,2,card
5750,17,2025-10-12,1269,Смартфон,1,cash
5751,44,2025-05-18,3066,Смартфон,2,cash
5752,29,2025-01-20,4346,Мышь,1,bank_transfer
5753,37,2025-07-17,4250,Клавиатура,3,card
5754,55,2025-07-26,3475,Смартфон,1,cash
5755,30,2024-12-10,3278,Монитор,1,bank_transfer
5756,21,2025-03-07,2275,Монитор,2,bank_transfer
5757,78,2024-11-07,4446,Ноутбук,1,cash
5758,67,2025-02-07,2606,Мышь,2,bank_transfer
5759,99,2025-07-01,3478,Монитор,3,card
5760,37,2025-04-12,3713,Планшет,2,cash
5761,91,2025-03-27,4019,Мышь,3,cash
5762,51,2024-11-17,3004,Мышь,1,bank_transfer
5763,86,2025-01-11,3638,Клавиатура,1,bank_transfer
5764,20,2025-10-08,1873,Монитор,3,cash
5765,13,2025-05-17,2032,Клавиатура,2,bank_transfer
5766,5,2025-07-29,1812,Мышь,3,bank_transfer
5767,2,2025-05-15,2349,Ноутбук,1,bank_transfer
5768,39,2025-08-08,2985,Смартфон,3,bank_transfer
5769,70,2025-07-27,4463,Мышь,3,card
5770,66,2025-08-31,3487,Ноутбук,2,card
5771,35,2025-10-10,1310,Ноутбук,1,card
5772,65,2025-08-18,1036,Ноутбук,1,cash
5773,97,2025-06-25,1840,Монитор,2,card
5774,99,2024-11-13,1551,Мышь,1,bank_transfer
5775,100,2025-10-15,2974,Монитор,1,cash
5776,65,2024-11-12,1031,Монитор,3,bank_transfer
5777,95,2024-12-03,1894,Монитор,1,cash
5778,77,2025-02-17,4334,Ноутбук,3,card
5779,54,2024-11-23,3298,Клавиатура,1,bank_transfer
5780,38,2025-09-04,2958,Ноутбук,3,cash
5781,47,2025-06-15,2534,Ноутбук,3,card
5782,75,2024-10-21,1106,Мышь,1,cash
5783,23,2024-12-06,2005,Мышь,1,cash
5784,48,2024-12-21,3773,Ноутбук,1,bank_transfer
5785,39,2025-05-19,4659,Смартфон,3,card
5786,11,2024-11-10,2487,Планшет,1,cash
5787,24,2025-03-10,4612,Смартфон,1,bank_transfer
5788,83,2025-09-13,2122,Ноутбук,1,card
5789,69,2024-11-20,1200,Монитор,2,card
5790,54,2024-11-19,4510,Планшет,3,bank_transfer
5791,20,2025-02-20,3694,Планшет,2,card
5792,33,2024-12-03,2998,Клавиатура,3,card
5793,77,2025-10-11,3882,Монитор,1,cash
5794,55,2025-04-29,4040,Ноутбук,2,cash
5795,76,2025-06-29,4963,Монитор,1,bank_transfer
5796,93,2025-07-10,1742,Монитор,1,cash
5797,93,2025-08-13,3999,Планшет,1,bank_transfer
5798,58,2024-12-25,4126,Монитор,1,cash
5799,38,2024-12-24,4878,Мышь,2,bank_transfer
5800,45,2025-05-28,1949,Смартфон,2,bank_transfer
5801,20,2025-08-15,2730,Мышь,3,cash
5802,3,2025-01-07,4097,Мышь,1,bank_transfer
5803,60,2024-12-13,3212,Ноутбук,3,card
5804,40,2025-08-22,1669,Смартфон,2,cash
5805,94,2025-02-24,2653,Мышь,1,cash
5806,67,2025-04-29,4727,Планшет,1,bank_transfer
5807,75,2025-01-17,1036,Ноутбук,2,cash
5808,92,2025-06-06,1820,Мышь,1,bank_transfer
5809,90,2025-02-07,2033,Мышь,3,bank_transfer
5810,4,2025-06-12,2321,Монитор,1,bank_transfer
5811,73,2025-10-15,2550,Мышь,3,cash
5812,65,2025-09-19,4542,Монитор,2,bank_transfer
5813,56,2025-02-27,1520,Монитор,3,bank_transfer
5814,44,2025-04-26,4693,Ноутбук,1,card
5815,29,2025-10-04,1253,Клавиатура,1,bank_transfer
5816,40,2025-10-07,2993,Мышь,3,bank_transfer
5817,70,2024-12-27,3570,Ноутбук,3,cash
5818,71,2025-03-28,1026,Планшет,2,bank_transfer
5819,60,2025-06-13,925,Смартфон,1,bank_transfer
5820,25,2025-03-23,1240,Монитор,2,card
5821,36,2025-10-15,2214,Смартфон,3,card
5822,51,2024-11-07,1709,Клавиатура,1,bank_transfer
5823,88,2025-07-19,3715,Клавиатура,2,bank_transfer
5824,52,2025-01-25,3011,Планшет,1,bank_transfer
5825,79,2024-12-16,1312,Монитор,2,card
5826,81,2025-08-31,2700,Клавиатура,2,card
5827,16,2025-08-06,1297,Монитор,3,card
5828,50,2025-06-07,2964,Ноутбук,2,bank_transfer
5829,14,2025-04-07,4631,Ноутбук,1,bank_transfer
5830,60,2025-10-06,1767,Клавиатура,1,card
5831,52,2024-11-05,4693,Планшет,2,cash
5832,27,2025-05-30,4950,Клавиатура,1,card
5833,74,2025-09-11,4227,Мышь,3,cash
5834,100,2025-10-12,3473,Клавиатура,2,cash
5835,50,2025-02-25,3514,Клавиатура,2,cash
5836,72,2024-12-27,2769,Ноутбук,1,bank_transfer
5837,38,2024-12-16,4836,Планшет,3,bank_transfer
5838,37,2025-08-05,3194,Монитор,3,bank_transfer
5839,7,2025-04-18,3914,Смартфон,1,cash
5840,69,2024-12-28,4339,Ноутбук,3,card
5841,36,2024-12-26,1120,Ноутбук,1,card
5842,72,2025-09-12,820,Клавиатура,2,cash
5843,40,2025-09-28,4499,Мышь,1,card
5844,81,2025-07-28,2655,Клавиатура,1,bank_transfer
5845,85,2025-01-13,4982,Монитор,2,cash
5846,92,2025-10-07,2422,Клавиатура,1,card
5847,39,2025-08-26,2660,Планшет,2,bank_transfer
5848,25,2025-07-30,1023,Клавиатура,2,card
5849,62,2025-07-08,4898,Монитор,1,card
5850,95,2025-03-03,4622,Ноутбук,1,cash
5851,91,2024-11-07,3194,Смартфон,2,cash
5852,24,2025-10-17,4251,Монитор,3,bank_transfer
5853,28,2025-06-18,1593,Смартфон,1,card
5854,47,2025-04-06,1782,Клавиатура,2,bank_transfer
5855,65,2024-10-28,4433,Ноутбук,3,card
5856,82,2024-11-15,3002,Мышь,2,cash
5857,52,2025-05-05,2414,Смартфон,3,card
5858,83,2025-06-03,4936,Монитор,3,bank_transfer
5859,64,2025-01-24,3120,Мышь,3,cash
5860,15,2024-12-31,1198,Монитор,2,bank_transfer
5861,31,2024-11-05,1665,Ноутбук,2,cash
5862,69,2025-09-11,1964,Планшет,3,bank_transfer
5863,59,2025-06-13,3412,Смартфон,3,bank_transfer
5864,38,2024-11-28,4130,Монитор,1,card
5865,32,2025-10-10,4128,Мышь,3,cash
5866,68,2025-03-26,1260,Смартфон,3,bank_transfer
5867,28,2024-10-23,3801,Планшет,2,cash
5868,16,2025-08-13,3478,Смартфон,3,cash
5869,94,2025-06-25,1460,Клавиатура,3,cash
5870,78,2025-08-07,2389,Смартфон,2,bank_transfer
5871,55,2025-10-21,3733,Ноутбук,1,cash
5872,2,2025-05-31,4903,Монитор,2,cash
5873,11,2025-08-03,3752,Монитор,3,bank_transfer
5874,82,2025-04-02,1572,Планшет,3,bank_transfer
5875,99,2024-10-31,1233,Клавиатура,1,bank_transfer
5876,4,2025-01-12,2827,Клавиатура,3,card
5877,62,2025-01-31,1544,Ноутбук,2,cash
5878,40,2024-12-14,2467,Клавиатура,3,card
5879,43,2025-05-07,2611,Клавиатура,2,bank_transfer
5880,19,2025-08-07,1720,Смартфон,3,bank_transfer
5881,81,2025-07-11,4684,Смартфон,1,bank_transfer
5882,57,2025-07-26,3774,Планшет,1,card
5883,44,2025-08-05,2379,Мышь,2,bank_transfer
5884,9,2024-12-01,4949,Мышь,3,cash
5885,90,2024-12-13,4412,Монитор,2,bank_transfer
5886,47,2025-10-04,3519,Клавиатура,2,card
5887,70,2025-06-29,1314,Планшет,2,bank_transfer
5888,21,2024-10-28,2088,Монитор,2,cash
5889,17,2024-11-26,939,Ноутбук,3,bank_transfer
5890,59,2025-04-20,1751,Смартфон,1,card
5891,12,2025-04-12,3220,Планшет,3,card
5892,79,2025-10-14,3106,Монитор,3,card
5893,44,2025-05-15,4838,Монитор,1,bank_transfer
5894,80,2025-03-09,2405,Мышь,2,bank_transfer
